Creacion 23/05/2018 06:06:32 p.m.
FECHA_ULTIMO_MOVIMIENTO|TOTAL|SYSDATE
12/03/2018|86074|22/10/2018
11/03/2018|27682|22/10/2018
10/03/2018|26015|22/10/2018
09/03/2018|59153|22/10/2018
08/03/2018|57091|22/10/2018
07/03/2018|54663|22/10/2018
06/03/2018|54506|22/10/2018
05/03/2018|100867|22/10/2018
04/03/2018|29579|22/10/2018
03/03/2018|25528|22/10/2018
02/03/2018|73280|22/10/2018
01/03/2018|314401|22/10/2018
28/02/2018|151251|22/10/2018
27/02/2018|41688|22/10/2018
26/02/2018|78393|22/10/2018
25/02/2018|26863|22/10/2018
24/02/2018|20762|22/10/2018
23/02/2018|56586|22/10/2018
22/02/2018|58846|22/10/2018
21/02/2018|52592|22/10/2018
20/02/2018|53746|22/10/2018
19/02/2018|93337|22/10/2018
18/02/2018|30379|22/10/2018
17/02/2018|24965|22/10/2018
16/02/2018|99771|22/10/2018
15/02/2018|85243|22/10/2018
14/02/2018|48128|22/10/2018
13/02/2018|47844|22/10/2018
12/02/2018|91374|22/10/2018
11/02/2018|36854|22/10/2018
10/02/2018|26396|22/10/2018
09/02/2018|61347|22/10/2018
08/02/2018|54534|22/10/2018
07/02/2018|55578|22/10/2018
06/02/2018|67218|22/10/2018
05/02/2018|55343|22/10/2018
04/02/2018|27662|22/10/2018
03/02/2018|25016|22/10/2018
02/02/2018|66239|22/10/2018
01/02/2018|361458|22/10/2018
31/01/2018|141440|22/10/2018
30/01/2018|41350|22/10/2018
29/01/2018|73325|22/10/2018
28/01/2018|27665|22/10/2018
27/01/2018|20359|22/10/2018
26/01/2018|56687|22/10/2018
25/01/2018|51255|22/10/2018
24/01/2018|52441|22/10/2018
23/01/2018|52534|22/10/2018
22/01/2018|95036|22/10/2018
21/01/2018|29554|22/10/2018
20/01/2018|26878|22/10/2018
19/01/2018|63870|22/10/2018
18/01/2018|57494|22/10/2018
17/01/2018|57554|22/10/2018
16/01/2018|112999|22/10/2018
15/01/2018|145709|22/10/2018
14/01/2018|31737|22/10/2018
13/01/2018|24293|22/10/2018
12/01/2018|65026|22/10/2018
11/01/2018|59060|22/10/2018
10/01/2018|62523|22/10/2018
09/01/2018|53926|22/10/2018
08/01/2018|113387|22/10/2018
07/01/2018|33730|22/10/2018
06/01/2018|31243|22/10/2018
05/01/2018|68282|22/10/2018
04/01/2018|61114|22/10/2018
03/01/2018|59226|22/10/2018
02/01/2018|97181|22/10/2018
01/01/2018|410411|22/10/2018
23/10/2018|62|23/10/2018
22/10/2018|8861|23/10/2018
21/10/2018|4000|23/10/2018
20/10/2018|18689|23/10/2018
19/10/2018|61006|23/10/2018
18/10/2018|81077|23/10/2018
17/10/2018|98774|23/10/2018
16/10/2018|222730|23/10/2018
15/10/2018|277012|23/10/2018
14/10/2018|51134|23/10/2018
13/10/2018|47014|23/10/2018
12/10/2018|107490|23/10/2018
11/10/2018|118957|23/10/2018
10/10/2018|127579|23/10/2018
09/10/2018|112422|23/10/2018
08/10/2018|221687|23/10/2018
07/10/2018|50696|23/10/2018
06/10/2018|48209|23/10/2018
05/10/2018|84651|23/10/2018
04/10/2018|85288|23/10/2018
03/10/2018|71207|23/10/2018
02/10/2018|70658|23/10/2018
01/10/2018|402241|23/10/2018
30/09/2018|114093|23/10/2018
29/09/2018|35406|23/10/2018
28/09/2018|90948|23/10/2018
27/09/2018|90011|23/10/2018
26/09/2018|94369|23/10/2018
25/09/2018|101918|23/10/2018
24/09/2018|220449|23/10/2018
23/09/2018|51540|23/10/2018
22/09/2018|52228|23/10/2018
21/09/2018|101641|23/10/2018
20/09/2018|106520|23/10/2018
19/09/2018|104554|23/10/2018
18/09/2018|113787|23/10/2018
17/09/2018|249418|23/10/2018
16/09/2018|161211|23/10/2018
15/09/2018|75404|23/10/2018
14/09/2018|98393|23/10/2018
13/09/2018|97246|23/10/2018
12/09/2018|103186|23/10/2018
11/09/2018|114099|23/10/2018
10/09/2018|250843|23/10/2018
09/09/2018|46787|23/10/2018
08/09/2018|40563|23/10/2018
07/09/2018|101679|23/10/2018
06/09/2018|103287|23/10/2018
05/09/2018|109835|23/10/2018
04/09/2018|109527|23/10/2018
03/09/2018|263561|23/10/2018
02/09/2018|84715|23/10/2018
01/09/2018|7312741|23/10/2018
31/08/2018|205493|23/10/2018
30/08/2018|73439|23/10/2018
29/08/2018|75587|23/10/2018
28/08/2018|75185|23/10/2018
27/08/2018|149500|23/10/2018
26/08/2018|36634|23/10/2018
25/08/2018|32228|23/10/2018
24/08/2018|82693|23/10/2018
23/08/2018|80603|23/10/2018
22/08/2018|78815|23/10/2018
21/08/2018|83149|23/10/2018
20/08/2018|161501|23/10/2018
19/08/2018|40543|23/10/2018
18/08/2018|35199|23/10/2018
17/08/2018|84958|23/10/2018
16/08/2018|162501|23/10/2018
15/08/2018|116513|23/10/2018
14/08/2018|71308|23/10/2018
13/08/2018|134799|23/10/2018
12/08/2018|36157|23/10/2018
11/08/2018|31548|23/10/2018
10/08/2018|79831|23/10/2018
09/08/2018|73022|23/10/2018
08/08/2018|77246|23/10/2018
07/08/2018|74291|23/10/2018
06/08/2018|149093|23/10/2018
05/08/2018|42125|23/10/2018
04/08/2018|31693|23/10/2018
03/08/2018|80771|23/10/2018
02/08/2018|77502|23/10/2018
01/08/2018|286269|23/10/2018
31/07/2018|149555|23/10/2018
30/07/2018|100181|23/10/2018
29/07/2018|32084|23/10/2018
28/07/2018|24650|23/10/2018
27/07/2018|63303|23/10/2018
26/07/2018|61971|23/10/2018
25/07/2018|65137|23/10/2018
24/07/2018|64074|23/10/2018
23/07/2018|118442|23/10/2018
22/07/2018|33155|23/10/2018
21/07/2018|27807|23/10/2018
20/07/2018|73388|23/10/2018
19/07/2018|69330|23/10/2018
18/07/2018|68890|23/10/2018
17/07/2018|71150|23/10/2018
16/07/2018|169173|23/10/2018
15/07/2018|71489|23/10/2018
14/07/2018|29111|23/10/2018
13/07/2018|69329|23/10/2018
12/07/2018|64916|23/10/2018
11/07/2018|67082|23/10/2018
10/07/2018|68532|23/10/2018
09/07/2018|117292|23/10/2018
08/07/2018|32388|23/10/2018
07/07/2018|28802|23/10/2018
06/07/2018|74189|23/10/2018
05/07/2018|70278|23/10/2018
04/07/2018|63905|23/10/2018
03/07/2018|64321|23/10/2018
02/07/2018|143782|23/10/2018
01/07/2018|492722|23/10/2018
30/06/2018|122661|23/10/2018
29/06/2018|55758|23/10/2018
28/06/2018|50433|23/10/2018
27/06/2018|49743|23/10/2018
26/06/2018|53352|23/10/2018
25/06/2018|99085|23/10/2018
24/06/2018|30054|23/10/2018
23/06/2018|24218|23/10/2018
22/06/2018|68789|23/10/2018
21/06/2018|61806|23/10/2018
20/06/2018|65602|23/10/2018
19/06/2018|59727|23/10/2018
18/06/2018|110549|23/10/2018
17/06/2018|34337|23/10/2018
16/06/2018|65800|23/10/2018
15/06/2018|103094|23/10/2018
14/06/2018|60761|23/10/2018
13/06/2018|58237|23/10/2018
12/06/2018|60367|23/10/2018
11/06/2018|106013|23/10/2018
10/06/2018|33963|23/10/2018
09/06/2018|27196|23/10/2018
08/06/2018|67695|23/10/2018
07/06/2018|62948|23/10/2018
06/06/2018|62304|23/10/2018
05/06/2018|63045|23/10/2018
04/06/2018|111332|23/10/2018
03/06/2018|35349|23/10/2018
02/06/2018|30097|23/10/2018
01/06/2018|213575|23/10/2018
31/05/2018|137928|23/10/2018
30/05/2018|54092|23/10/2018
29/05/2018|50790|23/10/2018
28/05/2018|89797|23/10/2018
27/05/2018|29418|23/10/2018
26/05/2018|24157|23/10/2018
25/05/2018|63294|23/10/2018
24/05/2018|57934|23/10/2018
23/05/2018|59519|23/10/2018
22/05/2018|59484|23/10/2018
21/05/2018|99386|23/10/2018
20/05/2018|33717|23/10/2018
19/05/2018|25386|23/10/2018
18/05/2018|67806|23/10/2018
17/05/2018|60161|23/10/2018
16/05/2018|106174|23/10/2018
15/05/2018|92145|23/10/2018
14/05/2018|93069|23/10/2018
13/05/2018|30856|23/10/2018
12/05/2018|24671|23/10/2018
11/05/2018|70884|23/10/2018
10/05/2018|52007|23/10/2018
09/05/2018|61449|23/10/2018
08/05/2018|55598|23/10/2018
07/05/2018|95800|23/10/2018
06/05/2018|30723|23/10/2018
05/05/2018|30108|23/10/2018
04/05/2018|59692|23/10/2018
03/05/2018|58222|23/10/2018
02/05/2018|84665|23/10/2018
01/05/2018|281405|23/10/2018
30/04/2018|151638|23/10/2018
29/04/2018|24484|23/10/2018
28/04/2018|20147|23/10/2018
27/04/2018|48529|23/10/2018
26/04/2018|48287|23/10/2018
25/04/2018|52482|23/10/2018
24/04/2018|48543|23/10/2018
23/04/2018|91451|23/10/2018
22/04/2018|30285|23/10/2018
21/04/2018|25395|23/10/2018
20/04/2018|64459|23/10/2018
19/04/2018|58978|23/10/2018
